#      time         order        q_cool       q_equip      q_heat       q_light      q_loss       q_occ        qintw        ql_a         qventil      qwcb         qwind     
  5143.031937       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3750.5       292.91       0.0000      -9811.6      -2754.8       86.442    
  5143.031937       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3750.5       292.91       0.0000      -9854.7      -2754.8       86.442    
  5143.033671       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3750.5       292.61       0.0000      -9854.8      -2755.2       86.597    
  5143.035405       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3750.6       292.33       0.0000      -9854.8      -2755.5       86.753    
  5143.038874       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3750.7       291.79       0.0000      -9854.8      -2756.1       87.063    
  5143.045811       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3751.0       290.87       0.0000      -9854.9      -2757.3       87.685    
  5143.059684       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3751.5       289.27       0.0000      -9855.0      -2759.5       88.930    
  5143.059684       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3751.5       289.27       0.0000      -9855.0      -2759.5       88.930    
  5143.070783       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3751.8       288.37       0.0000      -9855.1      -2761.1       89.926    
  5143.081882       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3752.2       287.69       0.0000      -9855.1      -2762.6       90.922    
  5143.104080       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3752.9       286.76       0.0000      -9854.9      -2765.4       92.916    
  5143.148477       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3754.0       286.13       0.0000      -9854.4      -2770.4       96.906    
  5143.237269       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3755.5       286.14       0.0000      -9852.8      -2779.4       104.90    
  5143.414853       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3757.0       286.65       0.0000      -9849.5      -2796.3       120.65    
  5143.770022       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3756.6       285.65       0.0000      -9843.3      -2827.4       151.98    
  5144.480360       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3754.4       271.64       0.0000      -9833.9      -2881.7       215.53    
  5145.901035       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3705.7       257.27       0.0000      -9812.4      -2899.5       290.01    
  5145.901035       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3705.7       257.27       0.0000      -9812.4      -2899.5       290.01    
  5147.037576       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3724.2       159.41       0.0000      -9817.5      -2972.0       423.58    
  5148.174116       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3699.9       42.560       0.0000      -9824.6      -3045.6       670.24    
  5149.006360       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3675.0       14.555       0.0000      -9826.8      -2978.0       660.25    
  5149.006360       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3675.0       14.555       0.0000      -9826.8      -2978.0       660.25    
  5150.824824       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3719.2      -86.270       0.0000      -9851.4      -2928.9       672.76    
  5152.324824       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3732.4      -48.900       0.0000      -9856.4      -2782.2       480.93    
  5153.824824       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3690.7      -19.731       0.0000      -9851.6      -2656.5       379.19    
  5155.324824       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3687.5       109.76       0.0000      -9832.8      -2416.5      -22.652    
  5156.612213       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3692.3       125.53       0.0000      -9822.4      -2400.6      -70.884    
  5156.612213       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3692.3       125.53       0.0000      -9841.9      -2400.6      -70.884    
  5159.012213       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3593.0       245.20       0.0000      -9788.2      -2406.0      -107.58    
  5160.018288       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3583.1       279.44       0.0000      -9769.0      -2456.3      -111.14    
  5160.018288       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3583.1       279.44       0.0000      -9769.0      -2456.3      -111.14    
  5161.938288       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3559.0       382.59       0.0000      -9716.6      -2570.3      -124.98    
  5163.438288       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3538.9       470.18       0.0000      -9666.2      -2682.7      -137.80    
  5164.938288       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3529.7       531.09       0.0000      -9614.7      -2815.9      -111.83    
  5166.438288       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3598.6       456.48       0.0000      -9593.2      -3005.5       43.364    
  5167.923597       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3645.7       367.78       0.0000      -9577.9      -3106.8       179.85    
  5167.923597       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3645.7       367.78       0.0000      -9575.2      -3106.8       179.85    
  5167.932412       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.0       364.21       0.0000      -9530.4      -3108.7       180.58    
  5167.941226       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.2       356.72       0.0000      -9486.5      -3112.5       181.31    
  5167.941226       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.2       356.72       0.0000      -9559.7      -3112.5       181.31    
  5167.942091       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.3       356.67       0.0000      -9559.7      -3112.5       181.38    
  5167.942956       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.3       356.61       0.0000      -9559.7      -3112.6       181.46    
  5167.942956       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.3       356.61       0.0000      -9559.7      -3112.6       181.46    
  5167.943649       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.3       356.57       0.0000      -9559.7      -3112.6       181.51    
  5167.944341       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.3       356.53       0.0000      -9559.7      -3112.6       181.57    
  5167.945725       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.4       356.45       0.0000      -9559.7      -3112.7       181.69    
  5167.948493       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.4       356.30       0.0000      -9559.7      -3112.9       181.92    
  5167.954029       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.6       356.01       0.0000      -9559.8      -3113.2       182.37    
  5167.965102       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3646.9       355.52       0.0000      -9559.7      -3113.9       183.29    
  5167.987247       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3647.4       354.70       0.0000      -9559.5      -3115.0       185.12    
  5168.031537       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3648.2       353.29       0.0000      -9558.9      -3117.0       188.41    
  5168.120117       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3649.6       350.21       0.0000      -9557.8      -3120.7       194.63    
  5168.297278       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3651.4       343.06       0.0000      -9555.5      -3126.9       206.77    
  5168.651600       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3653.0       326.73       0.0000      -9551.5      -3133.7       227.62    
  5169.360244       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3640.2       290.64       0.0000      -9543.9      -3127.2       274.26    
  5170.777532       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3591.1       191.69       0.0000      -9540.9      -3086.3       389.23    
  5171.766075       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3592.3      -114.71       0.0000      -9585.1      -3454.1       1105.0    
  5171.766075       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3592.3      -114.71       0.0000      -9585.1      -3454.1       1105.0    
  5173.559579       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3583.5      -580.60       0.0000      -9691.1      -3886.3       2129.6    
  5174.086250       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3573.3      -690.44       0.0000      -9724.4      -4001.3       2403.6    
  5174.086250       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3573.3      -690.44       0.0000      -9724.4      -4001.3       2403.6    
  5175.521053       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3559.0      -843.54       0.0000      -9809.7      -3979.8       2624.9    
  5176.955857       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3557.0      -619.04       0.0000      -9833.4      -3277.2       1707.4    
  5178.455857       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3561.0      -199.59       0.0000      -9804.4      -2275.0       237.65    
  5179.955857       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3584.0      -129.78       0.0000      -9807.7      -2077.8      -47.619    
  5180.491721       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3602.0      -142.84       0.0000      -9814.3      -2065.4      -63.900    
  5180.677633       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3609.2      -147.28       0.0000      -9816.8      -2061.8      -69.803    
  5180.695230       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3609.9      -147.71       0.0000      -9817.0      -2061.5      -70.361    
  5180.730424       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -148.55       0.0000      -9817.5      -2060.9      -71.477    
  5180.730424       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -148.55       0.0000      -9856.6      -2060.9      -71.477    
  5180.730571       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -148.48       0.0000      -9856.6      -2060.8      -71.482    
  5180.730718       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -148.42       0.0000      -9856.6      -2060.8      -71.486    
  5180.730903       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -148.35       0.0000      -9856.6      -2060.8      -71.492    
  5180.730903       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -148.35       0.0000      -9856.6      -2060.8      -71.492    
  5180.731138       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -148.25       0.0000      -9856.6      -2060.7      -71.500    
  5180.731373       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -148.16       0.0000      -9856.6      -2060.7      -71.507    
  5180.731843       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -147.97       0.0000      -9856.6      -2060.6      -71.522    
  5180.732784       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -147.60       0.0000      -9856.5      -2060.4      -71.551    
  5180.734664       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.4      -146.88       0.0000      -9856.4      -2060.0      -71.611    
  5180.738425       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.6      -145.55       0.0000      -9856.2      -2059.2      -71.729    
  5180.745948       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.8      -143.15       0.0000      -9855.8      -2057.9      -71.966    
  5180.760993       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3612.3      -139.54       0.0000      -9855.0      -2055.8      -72.441    
  5180.791083       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3613.3      -134.94       0.0000      -9854.0      -2052.8      -73.392    
  5180.851263       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3615.1      -130.48       0.0000      -9853.0      -2048.9      -75.293    
  5180.971623       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3617.9      -127.35       0.0000      -9852.4      -2043.8      -79.096    
  5181.212343       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3618.8      -121.64       0.0000      -9851.6      -2035.7      -83.941    
  5181.693783       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3611.3      -107.13       0.0000      -9850.4      -2025.3      -92.874    
  5182.656663       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3587.0      -64.310       0.0000      -9845.3      -2034.8      -103.38    
  5184.016176       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3571.3       10.525       0.0000      -9832.9      -2106.1      -112.19    
  5184.016176       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3571.3       10.524       0.0000      -9832.9      -2106.1      -112.19    
  5185.556784       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3513.6       146.74       0.0000      -9799.1      -2199.8      -130.61    
  5187.056784       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3517.7       256.13       0.0000      -9763.5      -2360.0      -132.48    
  5188.556784       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3537.4       359.74       0.0000      -9720.7      -2535.5      -130.15    
  5190.056784       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3585.3       344.82       0.0000      -9695.6      -2758.2       29.633    
  5191.556784       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3595.3       324.71       0.0000      -9670.7      -2866.1       135.65    
  5191.819428       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       317.53       0.0000      -9666.8      -2884.9       159.43    
  5191.819428       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       317.53       0.0000      -9666.8      -2884.9       159.43    
  5191.836613       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       317.05       0.0000      -9666.6      -2886.2       160.98    
  5191.853798       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       316.57       0.0000      -9666.3      -2887.4       162.52    
  5191.853798       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       316.57       0.0000      -9626.7      -2887.4       162.52    
  5191.862709       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       313.08       0.0000      -9627.2      -2889.5       163.32    
  5191.863076       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       312.94       0.0000      -9627.2      -2889.5       163.35    
  5191.863810       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       312.67       0.0000      -9627.3      -2889.7       163.42    
  5191.863921       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       312.63       0.0000      -9627.3      -2889.7       163.43    
  5191.864143       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       312.55       0.0000      -9627.3      -2889.8       163.45    
  5191.864343       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       312.47       0.0000      -9627.3      -2889.8       163.46    
  5191.864343       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       312.47       0.0000      -9627.3      -2889.8       163.46    
  5191.871472       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.3       310.10       0.0000      -9627.7      -2891.3       164.10    
  5191.878600       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       308.07       0.0000      -9628.0      -2892.6       164.74    
  5191.892858       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       304.83       0.0000      -9628.5      -2894.9       166.02    
  5191.898561       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       303.66       0.0000      -9628.7      -2895.7       166.53    
  5191.909967       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.2       301.69       0.0000      -9629.0      -2897.2       167.55    
  5191.932779       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3596.1       298.87       0.0000      -9629.3      -2899.7       169.59    
  5191.978403       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3595.9       295.46       0.0000      -9629.4      -2903.7       173.66    
  5192.069650       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3595.9       289.76       0.0000      -9629.5      -2911.0       182.54    
  5192.252146       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3597.7       277.91       0.0000      -9629.3      -2924.5       200.64    
  5192.617137       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3604.1       255.44       0.0000      -9628.6      -2942.4       229.86    
  5193.129790       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3612.9       224.62       0.0000      -9627.6      -2951.2       260.34    
  5193.129790       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3612.9       224.62       0.0000      -9627.6      -2951.2       260.34    
  5193.152602       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3613.3       223.54       0.0000      -9627.5      -2951.2       261.02    
  5193.175414       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3613.6       222.52       0.0000      -9627.4      -2951.2       261.70    
  5193.221037       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3614.3       220.56       0.0000      -9627.2      -2951.0       263.04    
  5193.312285       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3615.4       216.57       0.0000      -9626.8      -2950.2       265.71    
  5193.494781       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3617.1       207.83       0.0000      -9626.2      -2947.3       270.90    
  5193.859771       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3619.3       184.67       0.0000      -9626.0      -2939.4       286.35    
  5194.016707       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3620.2       174.20       0.0000      -9626.1      -2935.0       292.66    
  5194.173642       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3621.1       163.51       0.0000      -9626.4      -2929.2       296.95    
  5194.173642       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3621.1       163.51       0.0000      -9626.5      -2929.2       296.95    
  5194.757628       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3626.2       90.138       0.0000      -9632.6      -2953.4       398.52    
  5195.341613       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3631.4      -80.331       0.0000      -9655.2      -3149.9       792.00    
  5196.509584       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3631.2      -468.83       0.0000      -9732.4      -3586.3       1708.8    
  5198.009584       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3640.2      -832.00       0.0000      -9847.6      -3877.7       2470.4    
  5199.509584       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3643.1      -962.24       0.0000      -9943.3      -3775.6       2588.8    
  5201.009584       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3647.6      -707.64       0.0000      -9973.4      -2974.3       1542.1    
  5202.509584       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3629.6      -305.33       0.0000      -9951.2      -2037.7       193.90    
  5202.536133       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3629.4      -301.78       0.0000      -9951.2      -2030.0       183.25    
  5202.589232       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3629.3      -296.46       0.0000      -9951.3      -2015.6       163.16    
  5202.695429       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3630.2      -288.98       0.0000      -9952.1      -1990.2       127.67    
  5202.783408       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3631.6      -284.57       0.0000      -9953.1      -1972.5       102.71    
  5202.783408       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3631.6      -284.57       0.0000      -9953.1      -1972.5       102.71    
  5203.968798       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3620.4      -247.29       0.0000      -9961.5      -1843.7      -25.845    
  5204.376336       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3610.2      -245.83       0.0000      -9965.4      -1819.4      -34.783    
  5204.376336       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3610.2      -245.83       0.0000      -9965.4      -1819.4      -34.783    
  5205.324648       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3594.6      -241.58       0.0000      -9976.7      -1787.0      -53.409    
  5206.272961       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.4      -229.67       0.0000      -9987.7      -1800.0      -64.443    
  5207.185759       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3605.5      -189.55       0.0000      -9989.5      -1825.5      -70.620    
  5207.185759       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3605.5      -189.55       0.0000      -9989.5      -1825.5      -70.620    
  5207.449152       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.2      -181.40       0.0000      -9991.3      -1836.9      -71.612    
  5207.462321       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.4      -181.00       0.0000      -9991.4      -1837.5      -71.662    
  5207.488661       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.6      -180.19       0.0000      -9991.6      -1838.7      -71.761    
  5207.488661       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.6      -180.19       0.0000      -10002.      -1838.7      -71.761    
  5207.497731       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.7      -178.51       0.0000      -10009.      -1838.5      -71.795    
  5207.506802       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.8      -176.36       0.0000      -10016.      -1838.1      -71.828    
  5207.506802       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.8      -176.36       0.0000      -10011.      -1838.1      -71.828    
  5207.514059       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3607.9      -175.16       0.0000      -10011.      -1838.0      -71.855    
  5207.521315       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3608.0      -174.10       0.0000      -10010.      -1838.0      -71.881    
  5207.535828       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3608.1      -172.27       0.0000      -10010.      -1838.1      -71.935    
  5207.564854       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3608.5      -169.67       0.0000      -10010.      -1838.8      -72.044    
  5207.622907       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3609.2      -166.04       0.0000      -10010.      -1840.9      -72.261    
  5207.739011       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3610.8      -160.72       0.0000      -10010.      -1846.4      -72.696    
  5207.971220       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3614.3      -150.48       0.0000      -10010.      -1859.4      -73.565    
  5208.014676       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3614.9      -148.52       0.0000      -10010.      -1861.9      -73.618    
  5208.014676       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3614.9      -148.52       0.0000      -10010.      -1861.9      -73.618    
  5208.386210       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3619.0      -129.48       0.0000      -10009.      -1885.3      -72.211    
  5208.417360       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3619.3      -127.83       0.0000      -10009.      -1887.3      -72.092    
  5208.479660       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3619.9      -124.47       0.0000      -10009.      -1891.4      -71.860    
  5208.540141       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3620.4      -121.19       0.0000      -10009.      -1895.5      -71.635    
  5208.540141       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3620.4      -121.19       0.0000      -9977.2      -1895.4      -71.636    
  5208.568028       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3620.6      -129.88       0.0000      -9957.3      -1902.0      -71.537    
  5208.595915       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3620.9      -139.35       0.0000      -9937.8      -1909.0      -71.440    
  5208.595915       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3620.9      -139.35       0.0000      -9993.7      -1909.0      -71.440    
  5208.618225       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3621.0      -134.63       0.0000      -9993.4      -1908.9      -71.356    
  5208.640535       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3621.2      -131.15       0.0000      -9993.0      -1909.5      -71.272    
  5208.640535       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3621.2      -131.15       0.0000      -9993.0      -1909.5      -71.272    
  5208.658383       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3621.3      -128.72       0.0000      -9992.7      -1910.1      -71.205    
  5208.676230       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3621.4      -126.73       0.0000      -9992.5      -1911.0      -71.138    
  5208.711926       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3621.6      -123.37       0.0000      -9992.1      -1913.0      -71.005    
  5208.783317       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3622.0      -118.18       0.0000      -9991.7      -1917.7      -70.738    
  5208.926099       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3622.6      -108.85       0.0000      -9991.0      -1927.8      -70.204    
  5209.211663       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -89.818       0.0000      -9989.5      -1948.8      -72.693    
  5209.211663       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -89.818       0.0000      -10029.      -1948.8      -72.693    
  5209.212029       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -89.635       0.0000      -10029.      -1948.7      -72.698    
  5209.212141       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -89.579       0.0000      -10029.      -1948.7      -72.699    
  5209.212141       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -89.579       0.0000      -10029.      -1948.7      -72.699    
  5209.212433       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -89.433       0.0000      -10029.      -1948.7      -72.703    
  5209.212726       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -89.288       0.0000      -10029.      -1948.6      -72.707    
  5209.213311       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -89.000       0.0000      -10028.      -1948.5      -72.714    
  5209.214480       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -88.436       0.0000      -10028.      -1948.4      -72.729    
  5209.216820       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.3      -87.339       0.0000      -10028.      -1948.1      -72.760    
  5209.221498       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.4      -85.314       0.0000      -10028.      -1947.7      -72.820    
  5209.230856       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.4      -81.720       0.0000      -10027.      -1947.0      -72.940    
  5209.249570       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.4      -76.148       0.0000      -10026.      -1946.4      -73.182    
  5209.287000       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.5      -68.482       0.0000      -10025.      -1946.7      -73.666    
  5209.361859       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.5      -58.795       0.0000      -10023.      -1949.8      -74.636    
  5209.511577       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3624.2      -45.147       0.0000      -10020.      -1959.1      -76.574    
  5209.811013       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3623.0      -20.684       0.0000      -10016.      -1980.4      -80.477    
  5210.409884       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3612.3       35.950       0.0000      -10004.      -2021.2      -91.727    
  5211.607627       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3583.5       147.21       0.0000      -9976.2      -2116.0      -106.52    
  5213.107627       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3613.3       211.02       0.0000      -9952.0      -2291.4      -68.647    
  5214.607627       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3653.0       195.17       0.0000      -9937.6      -2481.0       82.059    
  5214.774658       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3659.9       189.36       0.0000      -9937.5      -2503.7       98.639    
  5215.108719       1.0000       0.0000       3627.0       0.0000       4836.0       0.0000       3677.1       176.58       0.0000      -9937.1      -2546.7       132.02    
